Timestamp	Power	Income today	Measured income	Irradiation	Irradiation income today
2011-07-28 17:40:00	1636	16.138			
2011-07-28 17:50:00	1638	16.4			
2011-07-28 18:00:00	1800	16.69			
2011-07-28 18:10:00	1508	16.93			
2011-07-28 18:20:00	1672	17.198			
2011-07-28 18:30:00	1679	17.469			
2011-07-28 18:40:00	1632	17.729			
2011-07-28 18:50:00	1254	17.928			
2011-07-28 19:00:00	824	18.061			
2011-07-28 19:10:00	825	18.192			
2011-07-28 19:20:00	904	18.336			
2011-07-28 19:30:00	753	18.458			
2011-07-28 19:40:00	809	18.587			
2011-07-28 19:50:00	800	18.715			
2011-07-28 20:00:00	560	18.805			
2011-07-28 20:10:00	510	18.887			
2011-07-28 20:20:00	383	18.949			
2011-07-28 20:30:00	325	19.001			
2011-07-28 20:40:00	211	19.035			
2011-07-28 20:50:00	179	19.066			
2011-07-28 21:00:00	108	19.082			
2011-07-28 21:10:00	63	19.092			
2011-07-28 21:20:00	34	19.098			
2011-07-28 21:30:00	1	19.098			
2011-07-28 21:40:00		19.098			
2011-07-28 21:50:00		19.098			
2011-07-28 22:00:00		19.098			
2011-07-29 05:40:00					
2011-07-29 05:50:00					
2011-07-29 06:00:00					
2011-07-29 06:10:00	13				
2011-07-29 06:20:00	30				
2011-07-29 06:30:00	37				
2011-07-29 06:40:00	55				
2011-07-29 06:50:00	113				
2011-07-29 07:00:00	199				
2011-07-29 07:10:00	434				
2011-07-29 07:20:00	686	0.253			
2011-07-29 07:30:00	909	0.398			
2011-07-29 07:40:00	770	0.521			
2011-07-29 07:50:00	768	0.646			
2011-07-29 08:00:00	1238	0.841			
2011-07-29 08:10:00	1366	1.062			
2011-07-29 08:20:00	1918	1.367			
2011-07-29 08:30:00	2828	1.82			
2011-07-29 08:40:00	2964	2.296			
2011-07-29 08:50:00	2809	2.747			
2011-07-29 09:00:00	3205	3.261			
2011-07-29 09:10:00	3503	3.819			
2011-07-29 09:20:00	3653	4.397			
2011-07-29 09:30:00	2445	4.786			
2011-07-29 09:40:00	1621	5.046			
2011-07-29 09:50:00	2490	5.451			
2011-07-29 10:00:00	2344	5.829			
2011-07-29 10:10:00	1890	6.153			
2011-07-29 10:20:00	3555	6.721			
2011-07-29 10:30:00	4163	7.386			
2011-07-29 10:40:00	4285	8.074			
2011-07-29 10:50:00	4868	8.849			
2011-07-29 11:00:00	4643	9.592			
2011-07-29 11:10:00	2340	9.965			
2011-07-29 11:20:00	2852	10.424			
2011-07-29 11:30:00	4350	11.123			
2011-07-29 11:40:00	5381	11.988			
2011-07-29 11:50:00	6561	13.041			
2011-07-29 12:00:00	6190	14.03			
2011-07-29 12:10:00	4472	14.747			
2011-07-29 12:20:00	5062	15.556			
2011-07-29 12:30:00	5339	16.408			
2011-07-29 12:40:00	5359	17.267			
2011-07-29 12:50:00	3870	17.881			
2011-07-29 13:00:00	3912	18.511			
2011-07-29 13:10:00	6334	19.523			
2011-07-29 13:20:00	6146	20.506			
2011-07-29 13:30:00	5066	21.315			
2011-07-29 13:40:00	5941	22.266			
2011-07-29 13:50:00	6256	23.267			
2011-07-29 14:00:00	6093	24.242			
2011-07-29 14:10:00	6032	25.206			
2011-07-29 14:20:00	5884	26.148			
2011-07-29 14:30:00	5734	27.063			
2011-07-29 14:40:00	5702	27.974			
2011-07-29 14:50:00	5562	28.864			
2011-07-29 15:00:00	5426	29.734			
2011-07-29 15:10:00	4963	30.525			
2011-07-29 15:20:00	4717	31.283			
2011-07-29 15:30:00	4231	31.96			
2011-07-29 15:40:00	4438	32.667			
2011-07-29 15:50:00	4233	33.343			
2011-07-29 16:00:00	3994	33.982			
2011-07-29 16:10:00	3570	34.551			
2011-07-29 16:20:00	3796	35.162			
2011-07-29 16:30:00	3641	35.743			
2011-07-29 16:40:00	3370	36.284			
2011-07-29 16:50:00	3147	36.786			
2011-07-29 17:00:00	2985	37.264			
2011-07-29 17:10:00	2698	37.695			
2011-07-29 17:20:00	2574	38.109			
2011-07-29 17:30:00	2589	38.522			
2011-07-29 17:40:00	2466	38.917			
2011-07-29 17:50:00	2116	39.255			
2011-07-29 18:00:00	1980	39.572			
2011-07-29 18:10:00	1641	39.836			
2011-07-29 18:20:00	1402	40.061			
2011-07-29 18:30:00	1197	40.251			
2011-07-29 18:40:00	1052	40.419			
2011-07-29 18:50:00	823	40.551			
2011-07-29 19:00:00	619	40.651			
2011-07-29 19:10:00	488	40.729			
2011-07-29 19:20:00	365	40.787			
2011-07-29 19:30:00	290	40.835			
2011-07-29 19:40:00	242	40.874			
2011-07-29 19:50:00	228	40.91			
2011-07-29 20:00:00	226	40.946			
2011-07-29 20:10:00	218	40.981			
2011-07-29 20:20:00	199	41.013			
2011-07-29 20:30:00	174	41.042			
2011-07-29 20:40:00	160	41.068			
2011-07-29 20:50:00	144	41.091			
2011-07-29 21:00:00	126	41.112			
2011-07-29 21:10:00	90	41.127			
2011-07-29 21:20:00	50	41.135			
2011-07-29 21:30:00	23	41.139			
2011-07-29 21:40:00		41.139			
2011-07-29 21:50:00		41.139			
2011-07-29 22:00:00		41.139			
2011-07-29 22:10:00		41.139			
2011-07-30 05:30:00					
2011-07-30 05:40:00					
2011-07-30 05:50:00					
2011-07-30 06:00:00	14				
2011-07-30 06:10:00	91				
2011-07-30 06:20:00	126				
2011-07-30 06:30:00	160				
2011-07-30 06:40:00	211				
2011-07-30 06:50:00	290				
2011-07-30 07:00:00	490	0.136			
2011-07-30 07:10:00	659	0.329			
2011-07-30 07:20:00	859	0.466			
2011-07-30 07:30:00	1251	0.668			
2011-07-30 07:40:00	1621	0.926			
2011-07-30 07:50:00	1788	1.211			
